date,product_id,store_id,category,units_sold,price,cost,discount_pct,is_promotion,is_holiday,inventory_level,competitor_price,weather_temp,day_of_week,week_of_year,month
2024-08-08,P103,S3,Grocery,33,53.59,41.04,20,1,0,340,56.21,12.9,3,32,8
2024-08-08,P104,S1,Fashion,154,40.49,29.86,5,1,0,121,37.45,25.4,3,32,8
2024-08-08,P104,S2,Fashion,37,95.42,67.04,15,1,0,273,100.97,23.4,3,32,8
2024-08-08,P104,S3,Fashion,77,75.4,46.22,0,0,0,168,82.54,15.6,3,32,8
2024-08-08,P105,S1,Fashion,74,88.33,66.25,10,1,0,127,92.93,18.6,3,32,8
2024-08-08,P105,S2,Fashion,130,93.46,60.87,10,1,0,308,96.99,17.3,3,32,8
2024-08-08,P105,S3,Fashion,120,93.69,60.02,15,1,0,65,92.44,16.4,3,32,8
2024-08-09,P101,S1,Electronics,174,72.8,46.94,20,1,1,254,74.97,21.3,4,32,8
2024-08-09,P101,S2,Electronics,33,96.28,68.37,20,1,0,492,98.61,31.1,4,32,8
2024-08-09,P101,S3,Electronics,86,46.19,28.13,10,1,0,326,50.48,10.0,4,32,8
2024-08-09,P102,S1,Electronics,37,30.66,20.31,15,1,0,137,29.73,21.0,4,32,8
2024-08-09,P102,S2,Electronics,151,71.09,55.84,20,1,0,229,68.39,13.3,4,32,8
2024-08-09,P102,S3,Electronics,75,79.65,49.89,10,1,0,376,78.96,28.0,4,32,8
2024-08-09,P103,S1,Grocery,34,44.03,27.23,20,1,0,359,46.26,39.0,4,32,8
2024-08-09,P103,S2,Grocery,71,21.75,15.13,10,1,0,93,21.91,25.2,4,32,8
2024-08-09,P103,S3,Grocery,101,92.62,61.09,20,1,1,357,87.51,19.9,4,32,8
2024-08-09,P104,S1,Fashion,113,91.9,68.6,0,0,0,275,94.51,21.2,4,32,8
2024-08-09,P104,S2,Fashion,111,44.17,28.68,10,1,1,99,42.58,24.5,4,32,8
2024-08-09,P104,S3,Fashion,31,52.91,34.6,10,1,0,78,53.0,11.2,4,32,8
2024-08-09,P105,S1,Fashion,29,86.26,53.42,15,1,0,295,92.74,34.9,4,32,8
2024-08-09,P105,S2,Fashion,55,37.1,29.39,0,0,0,421,34.53,34.9,4,32,8
2024-08-09,P105,S3,Fashion,111,79.89,56.09,20,1,0,480,72.0,34.2,4,32,8
2024-08-10,P101,S1,Electronics,130,65.89,49.54,10,1,0,114,65.93,26.5,5,32,8
2024-08-10,P101,S2,Electronics,116,34.83,21.57,15,1,0,257,37.5,38.7,5,32,8
2024-08-10,P101,S3,Electronics,152,37.32,25.84,15,1,0,100,35.08,35.3,5,32,8
2024-08-10,P102,S1,Electronics,64,92.82,71.42,5,1,0,398,99.96,37.8,5,32,8
2024-08-10,P102,S2,Electronics,111,44.74,30.1,0,0,0,414,48.51,19.5,5,32,8
2024-08-10,P102,S3,Electronics,27,72.83,51.26,20,1,0,415,69.86,22.7,5,32,8
2024-08-10,P103,S1,Grocery,87,77.14,49.03,20,1,0,383,75.92,37.3,5,32,8
2024-08-10,P103,S2,Grocery,55,93.9,57.56,5,1,0,280,88.03,10.2,5,32,8
2024-08-10,P103,S3,Grocery,162,79.78,48.76,5,1,1,101,78.66,39.1,5,32,8
2024-08-10,P104,S1,Fashion,62,74.79,51.11,0,0,0,106,80.49,20.2,5,32,8
2024-08-10,P104,S2,Fashion,138,56.24,41.97,15,1,0,398,53.67,10.0,5,32,8
2024-08-10,P104,S3,Fashion,110,85.4,65.05,10,1,0,323,83.74,26.8,5,32,8
2024-08-10,P105,S1,Fashion,45,60.74,43.53,5,1,0,421,66.5,36.2,5,32,8
2024-08-10,P105,S2,Fashion,23,27.61,17.68,0,0,0,439,25.42,33.8,5,32,8
2024-08-10,P105,S3,Fashion,155,38.56,28.96,15,1,0,60,41.34,15.6,5,32,8
2024-08-11,P101,S1,Electronics,130,43.92,27.79,15,1,0,346,47.81,28.7,6,32,8
2024-08-11,P101,S2,Electronics,54,44.39,30.88,5,1,0,475,45.42,23.1,6,32,8
2024-08-11,P101,S3,Electronics,153,69.01,44.94,10,1,0,472,75.49,20.3,6,32,8
2024-08-11,P102,S1,Electronics,29,77.03,58.36,5,1,0,489,73.4,31.1,6,32,8
2024-08-11,P102,S2,Electronics,84,91.99,61.54,0,0,0,412,93.96,38.8,6,32,8
2024-08-11,P102,S3,Electronics,82,89.11,65.44,20,1,0,274,82.17,35.9,6,32,8
2024-08-11,P103,S1,Grocery,87,79.09,51.24,20,1,0,256,82.92,22.7,6,32,8
2024-08-11,P103,S2,Grocery,112,79.17,49.42,0,0,0,226,86.49,36.4,6,32,8
2024-08-11,P103,S3,Grocery,46,24.03,16.7,0,0,1,484,24.87,28.5,6,32,8
2024-08-11,P104,S1,Fashion,99,95.47,69.26,15,1,0,220,96.85,22.5,6,32,8
2024-08-11,P104,S2,Fashion,207,55.03,33.1,10,1,1,268,57.2,38.9,6,32,8
2024-08-11,P104,S3,Fashion,59,60.24,44.53,20,1,0,65,60.22,13.8,6,32,8
2024-08-11,P105,S1,Fashion,92,85.24,67.08,20,1,0,341,83.37,15.7,6,32,8
2024-08-11,P105,S2,Fashion,20,24.18,16.19,0,0,0,160,26.08,25.3,6,32,8
2024-08-11,P105,S3,Fashion,90,25.93,20.74,15,1,0,400,25.31,18.6,6,32,8
2024-08-12,P101,S1,Electronics,96,94.31,70.86,10,1,0,494,90.15,28.0,0,33,8
2024-08-12,P101,S2,Electronics,129,86.67,52.51,5,1,0,330,88.14,28.6,0,33,8
2024-08-12,P101,S3,Electronics,45,79.74,54.57,0,0,1,316,74.42,29.7,0,33,8
2024-08-12,P102,S1,Electronics,36,83.92,62.54,15,1,0,163,90.6,11.7,0,33,8
2024-08-12,P102,S2,Electronics,134,74.22,51.15,5,1,0,251,72.64,10.0,0,33,8
2024-08-12,P102,S3,Electronics,125,32.63,25.47,5,1,0,229,34.2,11.8,0,33,8
2024-08-12,P103,S1,Grocery,70,60.1,47.63,15,1,0,467,60.79,30.8,0,33,8
2024-08-12,P103,S2,Grocery,81,66.08,45.95,0,0,0,102,69.58,36.7,0,33,8
2024-08-12,P103,S3,Grocery,113,58.6,40.16,0,0,0,184,57.16,20.9,0,33,8
2024-08-12,P104,S1,Fashion,149,45.97,35.35,20,1,0,367,50.12,24.2,0,33,8
2024-08-12,P104,S2,Fashion,149,35.81,25.71,20,1,0,354,36.44,22.9,0,33,8
2024-08-12,P104,S3,Fashion,42,49.93,30.19,15,1,0,281,53.48,15.0,0,33,8
2024-08-12,P105,S1,Fashion,57,72.47,53.1,20,1,0,360,67.57,27.3,0,33,8
2024-08-12,P105,S2,Fashion,73,84.5,58.02,15,1,0,391,83.72,35.1,0,33,8
2024-08-12,P105,S3,Fashion,139,75.59,55.74,10,1,1,316,68.99,39.8,0,33,8
2024-08-13,P101,S1,Electronics,100,25.48,20.13,0,0,0,107,27.4,33.0,1,33,8
2024-08-13,P101,S2,Electronics,79,24.63,17.18,0,0,0,90,23.93,29.3,1,33,8
2024-08-13,P101,S3,Electronics,80,40.29,32.15,10,1,0,111,41.01,22.2,1,33,8
2024-08-13,P102,S1,Electronics,141,92.7,63.56,10,1,0,284,93.38,11.7,1,33,8
2024-08-13,P102,S2,Electronics,88,30.68,18.94,20,1,0,334,28.63,13.9,1,33,8
2024-08-13,P102,S3,Electronics,66,48.71,36.9,10,1,0,348,47.63,30.4,1,33,8
2024-08-13,P103,S1,Grocery,89,68.51,47.48,0,0,0,446,71.08,16.0,1,33,8
2024-08-13,P103,S2,Grocery,133,65.89,45.33,20,1,0,449,63.17,32.4,1,33,8
2024-08-13,P103,S3,Grocery,153,21.95,16.27,15,1,0,77,22.4,37.1,1,33,8
2024-08-13,P104,S1,Fashion,68,93.74,69.72,15,1,0,234,88.66,31.0,1,33,8
2024-08-13,P104,S2,Fashion,136,92.8,70.56,10,1,0,171,86.51,39.8,1,33,8
2024-08-13,P104,S3,Fashion,74,92.14,66.69,15,1,0,289,87.28,27.6,1,33,8
2024-08-13,P105,S1,Fashion,76,47.14,31.43,5,1,0,77,47.81,19.7,1,33,8
2024-08-13,P105,S2,Fashion,122,35.3,25.6,20,1,0,406,36.94,33.3,1,33,8
2024-08-13,P105,S3,Fashion,50,74.03,54.25,0,0,0,372,67.74,27.7,1,33,8
2024-08-14,P101,S1,Electronics,32,90.67,62.16,10,1,0,230,87.33,12.3,2,33,8
2024-08-14,P101,S2,Electronics,58,42.31,31.09,10,1,0,455,41.17,10.0,2,33,8
2024-08-14,P101,S3,Electronics,105,45.1,28.16,0,0,0,106,43.14,14.5,2,33,8
2024-08-14,P102,S1,Electronics,27,64.74,51.01,10,1,0,363,62.77,28.6,2,33,8
2024-08-14,P102,S2,Electronics,68,40.14,30.81,20,1,0,251,36.34,22.0,2,33,8
2024-08-14,P102,S3,Electronics,91,85.93,59.88,0,0,0,58,78.99,35.9,2,33,8
2024-08-14,P103,S1,Grocery,121,45.62,33.2,10,1,0,420,44.06,20.2,2,33,8
2024-08-14,P103,S2,Grocery,129,34.9,21.08,15,1,0,434,35.12,19.6,2,33,8
2024-08-14,P103,S3,Grocery,91,58.27,44.66,5,1,0,316,58.5,21.5,2,33,8
2024-08-14,P104,S1,Fashion,80,24.84,15.96,0,0,1,160,26.15,28.3,2,33,8
2024-08-14,P104,S2,Fashion,153,79.18,52.19,15,1,0,256,80.24,32.8,2,33,8
2024-08-14,P104,S3,Fashion,89,37.02,24.46,20,1,0,89,36.07,37.7,2,33,8
2024-08-14,P105,S1,Fashion,108,66.17,47.09,15,1,0,478,65.5,25.2,2,33,8
2024-08-14,P105,S2,Fashion,56,94.36,63.13,5,1,0,203,86.2,22.3,2,33,8
2024-08-14,P105,S3,Fashion,121,28.95,22.38,15,1,1,210,28.51,17.1,2,33,8
2024-08-15,P101,S1,Electronics,157,44.45,34.22,10,1,0,105,45.22,29.6,3,33,8
2024-08-15,P101,S2,Electronics,56,44.43,31.31,15,1,0,425,42.43,28.0,3,33,8
2024-08-15,P101,S3,Electronics,129,47.74,36.65,5,1,1,248,50.69,11.7,3,33,8
2024-08-15,P102,S1,Electronics,119,91.77,72.77,10,1,0,113,89.93,28.4,3,33,8
2024-08-15,P102,S2,Electronics,200,22.51,16.84,15,1,1,278,22.73,27.2,3,33,8
2024-08-15,P102,S3,Electronics,96,30.28,20.32,20,1,0,105,33.26,35.6,3,33,8
2024-08-15,P103,S1,Grocery,47,72.06,47.48,10,1,0,395,66.42,17.2,3,33,8
2024-08-15,P103,S2,Grocery,75,82.31,55.57,15,1,0,389,76.86,36.8,3,33,8
2024-08-15,P103,S3,Grocery,88,37.36,23.47,10,1,0,465,39.87,29.8,3,33,8
2024-08-15,P104,S1,Fashion,71,54.23,36.85,5,1,0,283,56.39,16.0,3,33,8
2024-08-15,P104,S2,Fashion,138,63.53,39.56,0,0,1,155,60.33,23.6,3,33,8
2024-08-15,P104,S3,Fashion,119,39.23,25.55,15,1,0,97,38.44,33.1,3,33,8
2024-08-15,P105,S1,Fashion,40,71.08,55.7,10,1,0,251,76.05,29.7,3,33,8
2024-08-15,P105,S2,Fashion,64,41.93,28.98,0,0,0,363,42.97,34.2,3,33,8
2024-08-15,P105,S3,Fashion,68,41.05,27.86,0,0,0,309,43.57,39.1,3,33,8
2024-08-16,P101,S1,Electronics,118,55.73,41.42,10,1,0,266,60.06,31.3,4,33,8
2024-08-16,P101,S2,Electronics,92,74.18,50.86,5,1,0,443,72.54,16.8,4,33,8
2024-08-16,P101,S3,Electronics,40,57.27,43.68,5,1,0,194,53.82,12.1,4,33,8
2024-08-16,P102,S1,Electronics,85,37.65,23.81,15,1,0,407,39.15,15.8,4,33,8
2024-08-16,P102,S2,Electronics,142,83.48,64.02,20,1,0,305,78.37,27.0,4,33,8
2024-08-16,P102,S3,Electronics,76,31.92,25.0,0,0,0,388,33.24,20.7,4,33,8
2024-08-16,P103,S1,Grocery,68,29.89,23.22,0,0,0,65,30.2,15.5,4,33,8
2024-08-16,P103,S2,Grocery,156,99.42,73.04,5,1,1,106,91.07,29.0,4,33,8
2024-08-16,P103,S3,Grocery,111,69.31,48.69,15,1,0,198,62.8,21.4,4,33,8
2024-08-16,P104,S1,Fashion,32,25.91,16.33,0,0,0,457,27.01,22.8,4,33,8
2024-08-16,P104,S2,Fashion,127,77.78,55.43,10,1,0,470,78.6,16.1,4,33,8
2024-08-16,P104,S3,Fashion,33,78.69,59.58,0,0,0,69,74.08,21.3,4,33,8
2024-08-16,P105,S1,Fashion,108,20.76,13.19,10,1,0,313,20.18,18.4,4,33,8
2024-08-16,P105,S2,Fashion,150,41.06,28.76,15,1,0,89,41.98,20.1,4,33,8
2024-08-16,P105,S3,Fashion,118,42.96,34.09,20,1,0,81,41.78,33.1,4,33,8
2024-08-17,P101,S1,Electronics,132,51.94,41.18,10,1,0,50,48.45,17.9,5,33,8
2024-08-17,P101,S2,Electronics,93,91.89,69.2,5,1,0,472,89.16,26.0,5,33,8
2024-08-17,P101,S3,Electronics,172,27.92,19.67,5,1,1,426,28.97,31.4,5,33,8
2024-08-17,P102,S1,Electronics,53,79.25,57.91,10,1,0,143,75.75,10.8,5,33,8
2024-08-17,P102,S2,Electronics,48,92.73,58.09,5,1,0,448,87.77,39.4,5,33,8
2024-08-17,P102,S3,Electronics,68,86.01,56.26,5,1,0,125,86.13,36.8,5,33,8
2024-08-17,P103,S1,Grocery,127,56.29,34.61,20,1,0,243,60.8,14.8,5,33,8
2024-08-17,P103,S2,Grocery,137,22.43,15.7,5,1,1,482,21.22,37.6,5,33,8
2024-08-17,P103,S3,Grocery,92,90.62,70.34,10,1,0,51,83.13,39.6,5,33,8
2024-08-17,P104,S1,Fashion,109,22.41,14.27,10,1,1,77,21.44,25.9,5,33,8
2024-08-17,P104,S2,Fashion,122,44.99,33.65,20,1,0,168,42.51,22.9,5,33,8
2024-08-17,P104,S3,Fashion,86,90.9,70.74,0,0,1,338,84.0,13.4,5,33,8
2024-08-17,P105,S1,Fashion,73,33.45,25.94,20,1,1,447,31.03,32.3,5,33,8
2024-08-17,P105,S2,Fashion,113,55.57,43.05,20,1,0,106,56.4,27.7,5,33,8
2024-08-17,P105,S3,Fashion,116,89.26,61.86,0,0,0,214,84.93,33.9,5,33,8
2024-08-18,P101,S1,Electronics,68,32.47,19.5,0,0,0,154,32.61,10.3,6,33,8
2024-08-18,P101,S2,Electronics,23,65.93,48.55,0,0,0,297,70.32,20.7,6,33,8
2024-08-18,P101,S3,Electronics,100,87.97,64.51,5,1,0,219,85.66,16.7,6,33,8
2024-08-18,P102,S1,Electronics,223,64.53,51.21,20,1,1,291,64.48,16.5,6,33,8
2024-08-18,P102,S2,Electronics,35,25.66,19.33,15,1,0,464,27.18,23.0,6,33,8
2024-08-18,P102,S3,Electronics,59,64.86,41.23,5,1,1,230,63.19,25.8,6,33,8
2024-08-18,P103,S1,Grocery,90,72.92,58.16,0,0,0,318,76.66,19.8,6,33,8
2024-08-18,P103,S2,Grocery,38,49.64,39.29,0,0,0,356,54.0,33.7,6,33,8
2024-08-18,P103,S3,Grocery,103,36.97,22.48,20,1,0,437,33.58,10.0,6,33,8
2024-08-18,P104,S1,Fashion,124,91.14,69.67,5,1,0,388,92.47,23.1,6,33,8
2024-08-18,P104,S2,Fashion,77,25.18,19.41,15,1,0,390,26.93,30.9,6,33,8
2024-08-18,P104,S3,Fashion,31,32.12,19.92,15,1,0,488,33.64,36.7,6,33,8
2024-08-18,P105,S1,Fashion,81,94.55,58.25,0,0,0,280,94.92,26.0,6,33,8
2024-08-18,P105,S2,Fashion,46,21.6,14.01,15,1,1,121,21.8,13.7,6,33,8
2024-08-18,P105,S3,Fashion,51,71.11,46.58,10,1,0,179,67.0,28.3,6,33,8
2024-08-19,P101,S1,Electronics,103,83.43,63.67,5,1,0,449,82.14,15.0,0,34,8
2024-08-19,P101,S2,Electronics,144,22.12,14.38,10,1,1,245,21.07,20.9,0,34,8
2024-08-19,P101,S3,Electronics,87,98.73,65.59,0,0,0,402,96.05,26.8,0,34,8
2024-08-19,P102,S1,Electronics,107,53.54,39.16,5,1,0,162,51.57,37.1,0,34,8
2024-08-19,P102,S2,Electronics,37,64.33,39.37,10,1,1,421,59.21,21.1,0,34,8
2024-08-19,P102,S3,Electronics,115,63.23,42.69,15,1,0,156,59.53,36.3,0,34,8
2024-08-19,P103,S1,Grocery,70,65.47,47.5,5,1,0,329,61.07,15.4,0,34,8
2024-08-19,P103,S2,Grocery,126,55.3,41.55,10,1,0,348,59.02,37.7,0,34,8
2024-08-19,P103,S3,Grocery,34,84.04,51.85,10,1,0,280,90.24,32.4,0,34,8
2024-08-19,P104,S1,Fashion,119,61.92,37.27,10,1,0,350,61.1,18.1,0,34,8
2024-08-19,P104,S2,Fashion,42,87.09,57.53,0,0,0,415,89.38,12.4,0,34,8
2024-08-19,P104,S3,Fashion,21,79.28,60.49,0,0,0,225,83.87,33.6,0,34,8
2024-08-19,P105,S1,Fashion,51,81.23,53.67,5,1,0,98,79.05,15.0,0,34,8
2024-08-19,P105,S2,Fashion,86,76.26,54.88,5,1,0,337,71.8,27.4,0,34,8
2024-08-19,P105,S3,Fashion,54,33.7,20.85,10,1,0,350,32.92,26.0,0,34,8
2024-08-20,P101,S1,Electronics,98,30.45,20.33,15,1,0,165,28.55,31.9,1,34,8
2024-08-20,P101,S2,Electronics,144,33.08,23.51,0,0,1,291,33.32,14.7,1,34,8
2024-08-20,P101,S3,Electronics,144,33.43,25.23,20,1,0,50,34.83,35.7,1,34,8
2024-08-20,P102,S1,Electronics,130,27.6,20.58,20,1,0,359,30.31,28.9,1,34,8
2024-08-20,P102,S2,Electronics,99,97.21,61.96,0,0,0,63,87.62,23.7,1,34,8
2024-08-20,P102,S3,Electronics,138,58.39,42.9,10,1,0,78,56.36,27.4,1,34,8
2024-08-20,P103,S1,Grocery,101,74.93,55.15,15,1,0,66,76.22,15.7,1,34,8
2024-08-20,P103,S2,Grocery,97,96.07,65.58,0,0,0,224,95.45,18.7,1,34,8
2024-08-20,P103,S3,Grocery,123,25.72,18.59,20,1,0,171,23.29,36.2,1,34,8
2024-08-20,P104,S1,Fashion,34,90.32,54.95,0,0,0,335,81.9,23.0,1,34,8
2024-08-20,P104,S2,Fashion,123,86.7,56.05,10,1,0,426,84.08,14.2,1,34,8
2024-08-20,P104,S3,Fashion,109,32.36,20.15,0,0,0,480,29.98,25.1,1,34,8
2024-08-20,P105,S1,Fashion,35,68.44,52.76,0,0,0,284,70.35,12.2,1,34,8
2024-08-20,P105,S2,Fashion,110,42.4,26.16,20,1,0,179,40.31,23.4,1,34,8
2024-08-20,P105,S3,Fashion,60,48.14,36.97,15,1,0,320,51.88,15.8,1,34,8
2024-08-21,P101,S1,Electronics,114,24.56,18.72,5,1,0,436,25.66,30.8,2,34,8
2024-08-21,P101,S2,Electronics,139,97.34,66.23,15,1,0,428,101.22,14.9,2,34,8
2024-08-21,P101,S3,Electronics,80,84.64,52.39,10,1,0,357,76.99,32.3,2,34,8
2024-08-21,P102,S1,Electronics,94,21.12,14.24,5,1,0,472,19.83,31.5,2,34,8
2024-08-21,P102,S2,Electronics,22,72.03,43.8,0,0,0,362,72.93,35.5,2,34,8
2024-08-21,P102,S3,Electronics,34,26.56,19.84,0,0,0,55,27.96,13.2,2,34,8
2024-08-21,P103,S1,Grocery,197,79.96,59.78,20,1,1,132,75.88,27.8,2,34,8
2024-08-21,P103,S2,Grocery,39,55.12,33.34,20,1,0,424,50.29,38.5,2,34,8
2024-08-21,P103,S3,Grocery,90,52.95,41.82,20,1,0,344,48.94,23.8,2,34,8
2024-08-21,P104,S1,Fashion,103,53.31,41.76,0,0,0,283,55.6,38.1,2,34,8
2024-08-21,P104,S2,Fashion,127,22.73,14.96,20,1,0,381,22.46,18.9,2,34,8
2024-08-21,P104,S3,Fashion,94,68.38,47.2,20,1,0,434,69.42,29.8,2,34,8
2024-08-21,P105,S1,Fashion,118,74.0,46.58,15,1,0,404,75.53,16.2,2,34,8
2024-08-21,P105,S2,Fashion,72,44.41,28.46,20,1,0,443,46.74,39.5,2,34,8
2024-08-21,P105,S3,Fashion,82,26.27,17.37,0,0,0,489,24.53,32.0,2,34,8
2024-08-22,P101,S1,Electronics,103,80.97,50.12,15,1,0,464,81.2,31.8,3,34,8
2024-08-22,P101,S2,Electronics,45,91.37,66.52,10,1,1,286,86.51,28.8,3,34,8
2024-08-22,P101,S3,Electronics,62,88.88,54.33,0,0,0,133,89.94,28.0,3,34,8
2024-08-22,P102,S1,Electronics,158,89.99,56.0,10,1,0,114,85.34,21.7,3,34,8
2024-08-22,P102,S2,Electronics,69,93.44,67.92,5,1,0,389,91.84,18.3,3,34,8
2024-08-22,P102,S3,Electronics,132,65.59,50.04,0,0,1,276,68.18,26.7,3,34,8
2024-08-22,P103,S1,Grocery,31,78.96,48.38,10,1,0,333,77.35,32.7,3,34,8
2024-08-22,P103,S2,Grocery,122,39.33,27.03,20,1,0,113,36.13,32.4,3,34,8
2024-08-22,P103,S3,Grocery,33,21.31,15.83,15,1,0,176,21.99,23.1,3,34,8
2024-08-22,P104,S1,Fashion,88,47.43,35.44,0,0,0,174,47.64,28.0,3,34,8
2024-08-22,P104,S2,Fashion,92,21.11,15.82,5,1,0,144,19.44,10.7,3,34,8
2024-08-22,P104,S3,Fashion,132,74.37,48.39,15,1,0,204,78.81,30.0,3,34,8
2024-08-22,P105,S1,Fashion,74,39.92,27.48,20,1,0,182,43.61,25.2,3,34,8
2024-08-22,P105,S2,Fashion,93,38.05,23.66,0,0,0,84,41.37,29.3,3,34,8
2024-08-22,P105,S3,Fashion,126,78.84,59.69,5,1,0,53,75.54,10.5,3,34,8
2024-08-23,P101,S1,Electronics,91,94.41,65.01,5,1,0,381,93.97,33.4,4,34,8
2024-08-23,P101,S2,Electronics,52,28.19,20.15,15,1,0,388,30.98,19.9,4,34,8
2024-08-23,P101,S3,Electronics,42,70.79,51.2,5,1,0,490,73.65,15.6,4,34,8
2024-08-23,P102,S1,Electronics,100,57.43,42.06,5,1,0,442,62.69,39.6,4,34,8
2024-08-23,P102,S2,Electronics,84,27.14,19.27,5,1,0,296,27.23,21.2,4,34,8
2024-08-23,P102,S3,Electronics,34,84.67,54.54,15,1,0,497,78.26,12.5,4,34,8
2024-08-23,P103,S1,Grocery,35,41.83,30.13,0,0,0,417,42.08,25.8,4,34,8
2024-08-23,P103,S2,Grocery,137,70.5,49.52,5,1,0,432,68.29,18.4,4,34,8
2024-08-23,P103,S3,Grocery,93,86.86,53.01,10,1,0,272,83.17,37.3,4,34,8
2024-08-23,P104,S1,Fashion,26,48.96,35.33,20,1,0,231,49.44,35.9,4,34,8
2024-08-23,P104,S2,Fashion,85,50.25,38.18,5,1,0,346,53.67,19.9,4,34,8
2024-08-23,P104,S3,Fashion,64,28.98,18.61,15,1,0,359,26.3,15.3,4,34,8
2024-08-23,P105,S1,Fashion,100,97.68,68.28,0,0,0,239,94.79,14.7,4,34,8
2024-08-23,P105,S2,Fashion,106,46.22,30.57,10,1,0,334,47.39,30.3,4,34,8
2024-08-23,P105,S3,Fashion,73,89.74,56.61,0,0,0,480,93.84,29.6,4,34,8
2024-08-24,P101,S1,Electronics,58,53.54,41.36,0,0,0,492,48.82,27.6,5,34,8
2024-08-24,P101,S2,Electronics,128,46.97,34.57,15,1,0,442,49.37,25.0,5,34,8
2024-08-24,P101,S3,Electronics,26,72.07,44.64,15,1,0,54,78.61,32.2,5,34,8
2024-08-24,P102,S1,Electronics,65,83.15,52.56,10,1,0,416,86.27,30.9,5,34,8
2024-08-24,P102,S2,Electronics,113,38.88,25.82,15,1,0,327,36.66,20.3,5,34,8
2024-08-24,P102,S3,Electronics,63,71.72,46.75,0,0,0,186,75.84,38.1,5,34,8
2024-08-24,P103,S1,Grocery,67,57.71,35.35,0,0,0,61,62.79,39.1,5,34,8
2024-08-24,P103,S2,Grocery,126,69.88,44.42,20,1,0,226,70.49,37.6,5,34,8
2024-08-24,P103,S3,Grocery,148,79.45,63.05,10,1,0,369,74.61,33.0,5,34,8
2024-08-24,P104,S1,Fashion,25,33.32,20.22,10,1,0,295,34.23,16.8,5,34,8
2024-08-24,P104,S2,Fashion,121,81.43,51.44,10,1,0,310,82.28,22.9,5,34,8
2024-08-24,P104,S3,Fashion,33,81.84,57.4,20,1,0,463,77.33,20.7,5,34,8
2024-08-24,P105,S1,Fashion,27,41.4,31.35,20,1,0,237,45.08,29.1,5,34,8
2024-08-24,P105,S2,Fashion,108,44.45,31.58,10,1,0,390,40.09,14.2,5,34,8
2024-08-24,P105,S3,Fashion,96,92.45,60.5,15,1,0,284,89.62,16.9,5,34,8
2024-08-25,P101,S1,Electronics,70,67.01,51.58,0,0,0,171,61.83,40.0,6,34,8
2024-08-25,P101,S2,Electronics,34,97.88,68.38,20,1,0,300,106.69,22.2,6,34,8
2024-08-25,P101,S3,Electronics,173,52.44,36.82,20,1,1,150,51.46,25.4,6,34,8
2024-08-25,P102,S1,Electronics,68,99.32,67.81,20,1,0,176,94.05,24.4,6,34,8
2024-08-25,P102,S2,Electronics,32,97.73,66.51,10,1,0,250,90.0,33.5,6,34,8
2024-08-25,P102,S3,Electronics,60,59.41,43.09,5,1,0,395,64.36,13.3,6,34,8
2024-08-25,P103,S1,Grocery,77,88.12,56.62,15,1,0,482,92.44,10.5,6,34,8
2024-08-25,P103,S2,Grocery,106,45.25,34.91,20,1,0,492,48.88,24.5,6,34,8
2024-08-25,P103,S3,Grocery,40,63.82,43.84,5,1,0,320,60.75,37.6,6,34,8
2024-08-25,P104,S1,Fashion,125,52.66,37.78,20,1,0,127,54.9,33.8,6,34,8
2024-08-25,P104,S2,Fashion,118,78.64,61.92,20,1,0,451,84.84,34.3,6,34,8
2024-08-25,P104,S3,Fashion,183,90.11,56.65,15,1,1,289,92.42,28.8,6,34,8
2024-08-25,P105,S1,Fashion,63,67.19,42.96,10,1,0,138,73.49,28.8,6,34,8
2024-08-25,P105,S2,Fashion,44,52.41,32.6,0,0,0,218,51.16,36.3,6,34,8
2024-08-25,P105,S3,Fashion,58,22.61,17.32,10,1,0,364,20.53,30.0,6,34,8
2024-08-26,P101,S1,Electronics,64,38.84,27.38,20,1,0,230,40.3,39.3,0,35,8
2024-08-26,P101,S2,Electronics,58,95.99,74.36,15,1,0,314,99.33,19.2,0,35,8
2024-08-26,P101,S3,Electronics,93,23.51,14.14,20,1,1,417,24.83,17.4,0,35,8
2024-08-26,P102,S1,Electronics,27,78.37,49.71,15,1,0,130,76.91,34.0,0,35,8
2024-08-26,P102,S2,Electronics,134,64.74,47.73,15,1,0,414,59.56,27.9,0,35,8
2024-08-26,P102,S3,Electronics,30,89.74,70.81,0,0,0,93,92.41,28.6,0,35,8
2024-08-26,P103,S1,Grocery,90,53.44,34.35,20,1,0,441,51.93,27.7,0,35,8
2024-08-26,P103,S2,Grocery,120,49.36,36.74,20,1,0,131,45.67,33.6,0,35,8
2024-08-26,P103,S3,Grocery,114,42.16,30.06,5,1,0,92,40.71,24.6,0,35,8
2024-08-26,P104,S1,Fashion,80,67.78,41.23,20,1,0,56,63.24,17.8,0,35,8
2024-08-26,P104,S2,Fashion,82,39.99,25.24,0,0,0,57,43.0,21.0,0,35,8
2024-08-26,P104,S3,Fashion,134,25.11,17.13,20,1,0,475,23.66,24.2,0,35,8
2024-08-26,P105,S1,Fashion,77,52.57,35.03,5,1,0,87,55.32,31.9,0,35,8
2024-08-26,P105,S2,Fashion,78,94.33,56.97,15,1,0,277,95.06,21.9,0,35,8
2024-08-26,P105,S3,Fashion,93,54.77,38.9,0,0,0,361,57.01,29.0,0,35,8
2024-08-27,P101,S1,Electronics,138,60.44,40.07,5,1,0,493,54.54,36.9,1,35,8
